cik,conml,year,href
754516,Brooktrout Inc,2004,https://www.sec.gov/Archives/edgar/data/0000754516/000091476005000231/b67188_x99.htm
754516,Brooktrout Inc,2004,https://www.sec.gov/Archives/edgar/data/0000754516/000095013505004855/b56455biexv10w2.htm
754516,Brooktrout Inc,2004,https://www.sec.gov/Archives/edgar/data/0000754516/000095013505004855/b56455biexv99w1.htm
754516,Brooktrout Inc,2004,https://www.sec.gov/Archives/edgar/data/0000754516/000095013505004855/b56455biexv10w1.htm
754516,Brooktrout Inc,2004,https://www.sec.gov/Archives/edgar/data/0000754516/000095013505004855/b56455bie8vk.htm
754516,Brooktrout Inc,2004,https://www.sec.gov/Archives/edgar/data/0000754516/000091476005000231/b67188_8k.htm
756365,IKOS Systems Inc,2001,https://www.sec.gov/Archives/edgar/data/0000756365/000109581101503860/f74461a2e8-ka.htm
758004,Novell Inc.,2010,https://www.sec.gov/Archives/edgar/data/0000758004/000119312510265964/dex991.htm
758004,Novell Inc.,2010,https://www.sec.gov/Archives/edgar/data/0000758004/000119312510266513/dex21.htm
758004,Novell Inc.,2010,https://www.sec.gov/Archives/edgar/data/0000758004/000119312510266513/dex991.htm
758004,Novell Inc.,2010,https://www.sec.gov/Archives/edgar/data/0000758004/000119312510265964/d8k.htm
758004,Novell Inc.,2010,https://www.sec.gov/Archives/edgar/data/0000758004/000075800410000129/q4fy10_8k.htm
758004,Novell Inc.,2010,https://www.sec.gov/Archives/edgar/data/0000758004/000075800410000129/q4fy10_ex99.htm
760326,Outdoor Channel Holdings Inc,2012,https://www.sec.gov/Archives/edgar/data/0000760326/000119312513210485/d536065dex21.htm
760326,Outdoor Channel Holdings Inc,2012,https://www.sec.gov/Archives/edgar/data/0000760326/000119312513089245/d495755dex991.htm
760326,Outdoor Channel Holdings Inc,2012,https://www.sec.gov/Archives/edgar/data/0000760326/000119312513089245/d495755d8k.htm
760326,Outdoor Channel Holdings Inc,2012,https://www.sec.gov/Archives/edgar/data/0000760326/000119312513105366/d501922d8k.htm
760326,Outdoor Channel Holdings Inc,2012,https://www.sec.gov/Archives/edgar/data/0000760326/000119312513105366/d501922dex21.htm
760326,Outdoor Channel Holdings Inc,2012,https://www.sec.gov/Archives/edgar/data/0000760326/000119312513072651/d493004d8k.htm
760326,Outdoor Channel Holdings Inc,2012,https://www.sec.gov/Archives/edgar/data/0000760326/000119312513199438/d532279dex21.htm
760326,Outdoor Channel Holdings Inc,2012,https://www.sec.gov/Archives/edgar/data/0000760326/000117184313001039/newsrelease.htm
760326,Outdoor Channel Holdings Inc,2012,https://www.sec.gov/Archives/edgar/data/0000760326/000119312513210485/d536065d8k.htm
760326,Outdoor Channel Holdings Inc,2012,https://www.sec.gov/Archives/edgar/data/0000760326/000119312513199438/d532279d8k.htm
760326,Outdoor Channel Holdings Inc,2012,https://www.sec.gov/Archives/edgar/data/0000760326/000119312513105366/d501922dex991.htm
760326,Outdoor Channel Holdings Inc,2012,https://www.sec.gov/Archives/edgar/data/0000760326/000119312513199438/d532279dex991.htm
760326,Outdoor Channel Holdings Inc,2012,https://www.sec.gov/Archives/edgar/data/0000760326/000119312513210485/d536065dex991.htm
760326,Outdoor Channel Holdings Inc,2012,https://www.sec.gov/Archives/edgar/data/0000760326/000119312513089245/d495755dex992.htm
760326,Outdoor Channel Holdings Inc,2012,https://www.sec.gov/Archives/edgar/data/0000760326/000117184313001979/newsrelease.htm
760326,Outdoor Channel Holdings Inc,2012,https://www.sec.gov/Archives/edgar/data/0000760326/000119312513226195/d540683d8k.htm
760326,Outdoor Channel Holdings Inc,2012,https://www.sec.gov/Archives/edgar/data/0000760326/000119312513217025/d538482d8k.htm
760326,Outdoor Channel Holdings Inc,2012,https://www.sec.gov/Archives/edgar/data/0000760326/000119312513105366/d501922dex992.htm
762953,Intelligent Controls Inc,2001,https://www.sec.gov/Archives/edgar/data/0000762953/000091064702000094/incon-99.txt
762953,Intelligent Controls Inc,2001,https://www.sec.gov/Archives/edgar/data/0000762953/000091064702000130/inc-101a.txt
764044,Questar Pipeline Co,2015,https://www.sec.gov/Archives/edgar/data/0000764044/000075165216000374/a8-k052516departureofqpcpr.htm
764402,Green Bankshares Inc,2011,https://www.sec.gov/Archives/edgar/data/0000764402/000115752312001732/a50230395ex99_1.htm
766430,American Technical Ceramics Corp.,2007,https://www.sec.gov/Archives/edgar/data/0000766430/000095013607004229/file2.htm
766430,American Technical Ceramics Corp.,2007,https://www.sec.gov/Archives/edgar/data/0000766430/000115752307009390/a5501801-ex991.txt
766430,American Technical Ceramics Corp.,2007,https://www.sec.gov/Archives/edgar/data/0000766430/000115752307009340/a5499270.txt
766430,American Technical Ceramics Corp.,2007,https://www.sec.gov/Archives/edgar/data/0000766430/000115752307009390/a5501801.txt
766561,Enventis Corp,2013,https://www.sec.gov/Archives/edgar/data/0000766561/000117184314003083/exh_21.htm
766561,Enventis Corp,2013,https://www.sec.gov/Archives/edgar/data/0000766561/000117184314003746/exh_101.htm
766561,Enventis Corp,2013,https://www.sec.gov/Archives/edgar/data/0000766561/000117184314003060/exh_41.htm
766561,Enventis Corp,2013,https://www.sec.gov/Archives/edgar/data/0000766561/000117184314003064/f8k_063014.htm
766561,Enventis Corp,2013,https://www.sec.gov/Archives/edgar/data/0000766561/000076656114000053/closing8k.htm
766561,Enventis Corp,2013,https://www.sec.gov/Archives/edgar/data/0000766561/000117184314003746/f8k_080614.htm
766561,Enventis Corp,2013,https://www.sec.gov/Archives/edgar/data/0000766561/000076656114000043/ex99-1.htm
766561,Enventis Corp,2013,https://www.sec.gov/Archives/edgar/data/0000766561/000117184314004685/f8k_100914.htm
766561,Enventis Corp,2013,https://www.sec.gov/Archives/edgar/data/0000766561/000117184314003060/f8k_063014.htm
766561,Enventis Corp,2013,https://www.sec.gov/Archives/edgar/data/0000766561/000117184314003181/f8k_070914.htm
766561,Enventis Corp,2013,https://www.sec.gov/Archives/edgar/data/0000766561/000117184314003526/f8k_073014.htm
766561,Enventis Corp,2013,https://www.sec.gov/Archives/edgar/data/0000766561/000117184314003060/exh_101.htm
766561,Enventis Corp,2013,https://www.sec.gov/Archives/edgar/data/0000766561/000117184314003083/f8k_063014.htm
767673,Serologicals Corp,2005,https://www.sec.gov/Archives/edgar/data/0000767673/000110465906027413/a06-10417_2ex2d1.htm
767673,Serologicals Corp,2005,https://www.sec.gov/Archives/edgar/data/0000767673/000110465906028949/a06-10769_1ex2d1.htm
767673,Serologicals Corp,2005,https://www.sec.gov/Archives/edgar/data/0000767673/000110465906019405/a06-7696_1ex2d1.htm
767673,Serologicals Corp,2005,https://www.sec.gov/Archives/edgar/data/0000767673/000110465906027413/a06-10417_28k.htm
767920,PMC-Sierra Inc.,2014,https://www.sec.gov/Archives/edgar/data/0000767920/000119312515359152/d63708dex991.htm
767920,PMC-Sierra Inc.,2014,https://www.sec.gov/Archives/edgar/data/0000767920/000119312515339461/d26874dex991.htm
767920,PMC-Sierra Inc.,2014,https://www.sec.gov/Archives/edgar/data/0000767920/000119312515338609/d26447dex21.htm
767920,PMC-Sierra Inc.,2014,https://www.sec.gov/Archives/edgar/data/0000767920/000119312515361217/d56596dex991.htm
767920,PMC-Sierra Inc.,2014,https://www.sec.gov/Archives/edgar/data/0000767920/000119312515338609/d26447d8k.htm
767920,PMC-Sierra Inc.,2014,https://www.sec.gov/Archives/edgar/data/0000767920/000119312515359152/d63708d8k.htm
767920,PMC-Sierra Inc.,2014,https://www.sec.gov/Archives/edgar/data/0000767920/000119312515386126/d65122d8k.htm
767920,PMC-Sierra Inc.,2014,https://www.sec.gov/Archives/edgar/data/0000767920/000119312515386135/d66301dex993.htm
767920,PMC-Sierra Inc.,2014,https://www.sec.gov/Archives/edgar/data/0000767920/000119312515360976/d90441dex991.htm
767920,PMC-Sierra Inc.,2014,https://www.sec.gov/Archives/edgar/data/0000767920/000119312515337854/d39477dex991.htm
767920,PMC-Sierra Inc.,2014,https://www.sec.gov/Archives/edgar/data/0000767920/000119312515339461/d26874d8k.htm
767920,PMC-Sierra Inc.,2014,https://www.sec.gov/Archives/edgar/data/0000767920/000119312515338609/d26447dex993.htm
767920,PMC-Sierra Inc.,2014,https://www.sec.gov/Archives/edgar/data/0000767920/000119312515377766/d67758dex991.htm
767920,PMC-Sierra Inc.,2014,https://www.sec.gov/Archives/edgar/data/0000767920/000119312515338609/d26447dex991.htm
767920,PMC-Sierra Inc.,2014,https://www.sec.gov/Archives/edgar/data/0000767920/000119312515386135/d66301d8k.htm
767920,PMC-Sierra Inc.,2014,https://www.sec.gov/Archives/edgar/data/0000767920/000119312515386135/d66301dex991.htm
767920,PMC-Sierra Inc.,2014,https://www.sec.gov/Archives/edgar/data/0000767920/000119312515360687/d64611dex21.htm
767920,PMC-Sierra Inc.,2014,https://www.sec.gov/Archives/edgar/data/0000767920/000119312515337854/d39477d8k.htm
767920,PMC-Sierra Inc.,2014,https://www.sec.gov/Archives/edgar/data/0000767920/000119312515377766/d67758d8k.htm
767920,PMC-Sierra Inc.,2014,https://www.sec.gov/Archives/edgar/data/0000767920/000119312515361217/d56596d8k.htm
767920,PMC-Sierra Inc.,2014,https://www.sec.gov/Archives/edgar/data/0000767920/000119312515347636/d73982dex991.htm
767920,PMC-Sierra Inc.,2014,https://www.sec.gov/Archives/edgar/data/0000767920/000119312515338609/d26447dex994.htm
767920,PMC-Sierra Inc.,2014,https://www.sec.gov/Archives/edgar/data/0000767920/000119312515386126/d65122dex991.htm
767920,PMC-Sierra Inc.,2014,https://www.sec.gov/Archives/edgar/data/0000767920/000119312515386126/d65122dex21.htm
767920,PMC-Sierra Inc.,2014,https://www.sec.gov/Archives/edgar/data/0000767920/000119312515360687/d64611d8k.htm
767920,PMC-Sierra Inc.,2014,https://www.sec.gov/Archives/edgar/data/0000767920/000119312515360976/d90441d8k.htm
767920,PMC-Sierra Inc.,2014,https://www.sec.gov/Archives/edgar/data/0000767920/000119312515386135/d66301dex992.htm
767920,PMC-Sierra Inc.,2014,https://www.sec.gov/Archives/edgar/data/0000767920/000119312515338609/d26447dex992.htm
767920,PMC-Sierra Inc.,2014,https://www.sec.gov/Archives/edgar/data/0000767920/000119312515391077/d71077d8k.htm
769874,REMEC Inc,2004,https://www.sec.gov/Archives/edgar/data/0000769874/000119312504216912/dex991.htm
769874,REMEC Inc,2004,https://www.sec.gov/Archives/edgar/data/0000769874/000119312504218642/dex991.htm
770949,Reebok International Ltd.,2004,https://www.sec.gov/Archives/edgar/data/0000770949/000110465905036104/a05-14229_18k.htm
770949,Reebok International Ltd.,2004,https://www.sec.gov/Archives/edgar/data/0000770949/000110465905036104/a05-14229_1ex99d1.htm
770949,Reebok International Ltd.,2004,https://www.sec.gov/Archives/edgar/data/0000770949/000110465905060711/a05-21752_1ex99d1.htm
770949,Reebok International Ltd.,2004,https://www.sec.gov/Archives/edgar/data/0000770949/000110465905036877/a05-14386_18k.htm
772572,EDAC Technologies Corp,2012,https://www.sec.gov/Archives/edgar/data/0000772572/000118518513000548/ex10-1.htm
772572,EDAC Technologies Corp,2012,https://www.sec.gov/Archives/edgar/data/0000772572/000119312513170739/d526564dex991.htm
772572,EDAC Technologies Corp,2012,https://www.sec.gov/Archives/edgar/data/0000772572/000119312513208413/d534298dex992.htm
772572,EDAC Technologies Corp,2012,https://www.sec.gov/Archives/edgar/data/0000772572/000118518513000501/ex99-1.htm
772572,EDAC Technologies Corp,2012,https://www.sec.gov/Archives/edgar/data/0000772572/000118518513000548/ex2-1.htm
772572,EDAC Technologies Corp,2012,https://www.sec.gov/Archives/edgar/data/0000772572/000119312513208413/d534298d8k.htm
772572,EDAC Technologies Corp,2012,https://www.sec.gov/Archives/edgar/data/0000772572/000119312513145130/d518297dex991.htm
772572,EDAC Technologies Corp,2012,https://www.sec.gov/Archives/edgar/data/0000772572/000118518513000548/edactech8k031713.htm
772897,Hutchinson Technology Inc,2015,https://www.sec.gov/Archives/edgar/data/0000772897/000119312515361413/d38505dex21.htm
772897,Hutchinson Technology Inc,2015,https://www.sec.gov/Archives/edgar/data/0000772897/000119312515361413/d38505dex41.htm
772897,Hutchinson Technology Inc,2015,https://www.sec.gov/Archives/edgar/data/0000772897/000117184315005868/exh_991.htm
772897,Hutchinson Technology Inc,2015,https://www.sec.gov/Archives/edgar/data/0000772897/000119312515404941/d107174d8k.htm
772897,Hutchinson Technology Inc,2015,https://www.sec.gov/Archives/edgar/data/0000772897/000119312515361413/d38505dex991.htm
773136,Ramsay Youth Services Inc,2002,https://www.sec.gov/Archives/edgar/data/0000773136/000095014403004695/g81856exv2w4.txt
773136,Ramsay Youth Services Inc,2002,https://www.sec.gov/Archives/edgar/data/0000773136/000095014403004695/g81856exv2w2.txt
773136,Ramsay Youth Services Inc,2002,https://www.sec.gov/Archives/edgar/data/0000773136/000095014403004695/g81856e8vk.htm
775345,United Bancorp Inc,2013,https://www.sec.gov/Archives/edgar/data/0000775345/000090572914000002/ubmi8k_010814.htm
775345,United Bancorp Inc,2013,https://www.sec.gov/Archives/edgar/data/0000775345/000090572914000002/ubmiex991_10814.htm
775345,United Bancorp Inc,2013,https://www.sec.gov/Archives/edgar/data/0000775345/000090572914000200/ubmi8k_061014.htm
778972,Firstbank Corp,2013,https://www.sec.gov/Archives/edgar/data/0000778972/000143774914002574/ex10-1.htm
778972,Firstbank Corp,2013,https://www.sec.gov/Archives/edgar/data/0000778972/000143774914002574/fbmi20140220_8k.htm
778972,Firstbank Corp,2013,https://www.sec.gov/Archives/edgar/data/0000778972/000143774914010366/fbmi20140529_8k.htm
779390,Aspect Communications Corp,2004,https://www.sec.gov/Archives/edgar/data/0000779390/000095013405016192/f11877exv99w1.htm
779390,Aspect Communications Corp,2004,https://www.sec.gov/Archives/edgar/data/0000779390/000095013405012875/f10465e8vk.htm
779390,Aspect Communications Corp,2004,https://www.sec.gov/Archives/edgar/data/0000779390/000095013405014189/f10864e8vk.htm
779390,Aspect Communications Corp,2004,https://www.sec.gov/Archives/edgar/data/0000779390/000095013405014189/f10864exv99w1.htm
779390,Aspect Communications Corp,2004,https://www.sec.gov/Archives/edgar/data/0000779390/000089161805000469/f10510e8vk.htm
779390,Aspect Communications Corp,2004,https://www.sec.gov/Archives/edgar/data/0000779390/000095013405012875/f10465exv2w1.htm
779390,Aspect Communications Corp,2004,https://www.sec.gov/Archives/edgar/data/0000779390/000095013405013266/f10616exv99w1.htm
780127,Synovis Life Technologies Inc,2011,https://www.sec.gov/Archives/edgar/data/0000780127/000114036111057162/ex4_1.htm
780127,Synovis Life Technologies Inc,2011,https://www.sec.gov/Archives/edgar/data/0000780127/000114036111057162/form8k.htm
783739,BancTrust Financial Group Inc,2011,https://www.sec.gov/Archives/edgar/data/0000783739/000119312512404995/d416107d8k.htm
783739,BancTrust Financial Group Inc,2011,https://www.sec.gov/Archives/edgar/data/0000783739/000115752312005487/a50458402ex99_1.htm
783739,BancTrust Financial Group Inc,2011,https://www.sec.gov/Archives/edgar/data/0000783739/000115752312005063/a50434245.htm
783739,BancTrust Financial Group Inc,2011,https://www.sec.gov/Archives/edgar/data/0000783739/000119312512400819/d417016d8k.htm
783739,BancTrust Financial Group Inc,2011,https://www.sec.gov/Archives/edgar/data/0000783739/000115752312003169/a50296457ex21.htm
783739,BancTrust Financial Group Inc,2011,https://www.sec.gov/Archives/edgar/data/0000783739/000115752312005063/a50434245ex2-1.htm
787075,First Financial Holdings Inc -Old,2012,https://www.sec.gov/Archives/edgar/data/0000787075/000110465913013291/a13-5569_3ex2d1.htm
787075,First Financial Holdings Inc -Old,2012,https://www.sec.gov/Archives/edgar/data/0000787075/000110465913012062/a13-5569_1ex99d2.htm
787075,First Financial Holdings Inc -Old,2012,https://www.sec.gov/Archives/edgar/data/0000787075/000093041313002923/c73803_ex99-2.htm
787075,First Financial Holdings Inc -Old,2012,https://www.sec.gov/Archives/edgar/data/0000787075/000117184313001545/exh_991.htm
787075,First Financial Holdings Inc -Old,2012,https://www.sec.gov/Archives/edgar/data/0000787075/000110465913056471/a13-17112_18k.htm
787075,First Financial Holdings Inc -Old,2012,https://www.sec.gov/Archives/edgar/data/0000787075/000110465913012062/a13-5569_1ex99d1.htm
787075,First Financial Holdings Inc -Old,2012,https://www.sec.gov/Archives/edgar/data/0000787075/000110465913013291/a13-5569_38k.htm
787648,Texas Regional Bancshares Inc,2005,https://www.sec.gov/Archives/edgar/data/0000787648/000110465906041733/a06-13659_4ex2d3.htm
787648,Texas Regional Bancshares Inc,2005,https://www.sec.gov/Archives/edgar/data/0000787648/000110465906063135/a06-20228_2ex99d1.htm
787648,Texas Regional Bancshares Inc,2005,https://www.sec.gov/Archives/edgar/data/0000787648/000110465906047348/a06-16273_1ex99d1.htm
787648,Texas Regional Bancshares Inc,2005,https://www.sec.gov/Archives/edgar/data/0000787648/000110465906041997/a06-13659_5ex2d1.htm
787648,Texas Regional Bancshares Inc,2005,https://www.sec.gov/Archives/edgar/data/0000787648/000110465906041733/a06-13659_4ex2d1.htm
787648,Texas Regional Bancshares Inc,2005,https://www.sec.gov/Archives/edgar/data/0000787648/000110465906041997/a06-13659_58k.htm
